source,title,page_id,revision_id,timestamp,contributor_ip,comment
Regjeringskontorene,Demokratene i Norge,24787,11302566,1351059481000,132.150.8.82,
Regjeringskontorene,Vladimir Smirnov,24871,65834,1101822118000,132.150.226.67,
Regjeringskontorene,Transnistria,25068,68905,1101988923000,132.150.226.67,
Regjeringskontorene,Organisasjonen for sikkerhet og samarbeid i Europa,25288,11252923,1350025188000,132.150.8.82,Oppdaterte lenke fra Odin til regjeringen.no
Regjeringskontorene,Riksrevisjonen,25473,80502,1104924244000,132.150.241.1,
Regjeringskontorene,Riksrevisjonen,25473,80506,1104924885000,132.150.241.1,
Regjeringskontorene,Norsk avtalerett,25738,2709870,1189763379000,132.150.226.53,
Regjeringskontorene,Thomas Myhre,25992,197547,1119860537000,132.150.240.75,oppdaterte klubbopplysninger
Regjeringskontorene,Thomas Myhre,25992,197559,1119860555000,132.150.240.75,
Regjeringskontorene,L'Anse aux Meadows,26088,372927,1128083441000,132.150.8.242,
Regjeringskontorene,L'Anse aux Meadows,26088,372930,1128083819000,132.150.8.242,
Regjeringskontorene,L'Anse aux Meadows,26088,372933,1128083995000,132.150.8.242,
Regjeringskontorene,L'Anse aux Meadows,26088,372936,1128084117000,132.150.8.242,
Regjeringskontorene,Stasi,26126,1152717,1156241729000,132.150.226.53,- dobbeltkat.
Regjeringskontorene,Rosario (Argentina),26677,7936704,1290167918000,132.150.9.210,
Regjeringskontorene,NM i fotball for menn,27133,6045240,1253870868000,132.150.8.242,/* Norgesmestre i fotball (1902&ndash;2009) */
Regjeringskontorene,Knut Frydenlund,27396,8582415,1301385591000,132.150.89.35,
Regjeringskontorene,Knut Frydenlund,27396,8582419,1301385633000,132.150.89.35,
Regjeringskontorene,Knut Frydenlund,27396,8582424,1301385699000,132.150.89.35,
Regjeringskontorene,Knut Frydenlund,27396,8582443,1301385999000,132.150.89.35,
Regjeringskontorene,Knut Frydenlund,27396,8582444,1301386039000,132.150.89.35,
Regjeringskontorene,Jordskjelvet og tsunamien i Indiahavet 2004,28476,11544432,1356608692000,132.150.8.82,/* Norske statsborgere rammet av katastrofen */
Regjeringskontorene,Arkitekt,29031,7026499,1272272320000,132.150.9.210,/* Yrkestittel */
Regjeringskontorene,Arkitekt,29031,11998528,1363857861000,132.150.8.82,/* Arkitektutdannelse i Norge */
Regjeringskontorene,Arkitekt,29031,11998536,1363857956000,132.150.8.82,/* Utdanning */
Regjeringskontorene,John Foster Dulles,29033,2113873,1176967487000,132.150.226.53,/* Eksterne lenker */
Regjeringskontorene,Palindrom,30084,8277706,1296135499000,132.150.9.210,/* Eksempler på norske palindromer */ Fjernet dobbeltoppføring
Regjeringskontorene,Brad Pitt,30374,229340,1118222073000,132.150.221.20,
Stortinget,Valgdeltakelse,30480,5149800,1235159408000,85.88.64.35,
Regjeringskontorene,Departementenes sikkerhets- og serviceorganisasjon,31825,552631,1137508439000,132.150.8.242,/* Eksterne lenker */
Regjeringskontorene,Departementenes sikkerhets- og serviceorganisasjon,31825,3438842,1204791295000,132.150.8.242,
Regjeringskontorene,Tamhund,32034,276084,1121849482000,132.150.8.242,/* Å velge rase som passer */
Regjeringskontorene,Østensjøbanen,32261,13221036,1402918807000,132.150.226.76,/* Videre utbygging */ Språkvask
Regjeringskontorene,Mary-Kate og Ashley Olsen,33129,10128243,1329918642000,132.150.8.82,/* Karriere */
Regjeringskontorene,Oslo-Filharmonien,33477,12602452,1376567269000,132.150.8.82,/* Oslo-filharmoniens sjefdirigenter */
Regjeringskontorene,Jens P. Heyerdahl,33648,13168735,1400827978000,132.150.226.76,Komma til å avslutte apposisjon
Stortinget,Jan Tore Sanner,33779,3759272,1210758197000,85.88.64.35,/* Ekstern lenke */
Stortinget,Jan Tore Sanner,33779,3892608,1213127777000,85.88.64.35,
Regjeringskontorene,Sameland,34180,11733716,1360151521000,132.150.8.82,
Regjeringskontorene,Sameland,34180,11733717,1360151546000,132.150.8.82,
Regjeringskontorene,Brukerdiskusjon:Ulflarsen,34392,1822970,1171466596000,132.150.8.242,/* Vedrørende din frustrasjon over meco */
Stortinget,Heikki Holmås,34405,8809469,1305994281000,85.88.64.195,/* Verv */
Stortinget,Heikki Holmås,34405,8809471,1305994325000,85.88.64.195,/* Verv */
Regjeringskontorene,Mogens Lykketoft,34537,2113917,1176968094000,132.150.226.53,
Regjeringskontorene,Fødselsnummer,35439,1716550,1169542181000,132.150.226.53,
Regjeringskontorene,Erik Scavenius,35646,2113918,1176968130000,132.150.226.53,
Regjeringskontorene,Ronny Johnsen,35679,10078935,1328798426000,132.150.8.82,
Regjeringskontorene,Bank of England,36138,6182048,1256645524000,132.150.8.242,
Regjeringskontorene,Berg videregående skole,36305,121719,1110830371000,132.150.226.67,
Regjeringskontorene,Berg videregående skole,36305,126448,1110830414000,132.150.226.67,
Regjeringskontorene,Berg videregående skole,36305,2594112,1187255682000,132.150.226.76,/* Markante tidligere elever (alumni) */
Regjeringskontorene,Berg videregående skole,36305,2594113,1187255705000,132.150.226.76,/* Markante tidligere elever (alumni) */
Regjeringskontorene,Jaga Jazzist,37802,396403,1129719555000,132.150.8.242,
Regjeringskontorene,Jaga Jazzist,37802,396419,1129720399000,132.150.8.242,
Stortinget,Ine Marie Eriksen Søreide,38092,12517090,1372857404000,85.88.64.197,
Regjeringskontorene,Lars Peder Brekk,38602,7642387,1284022217000,132.150.9.210,
Regjeringskontorene,Lars Peder Brekk,38602,9345606,1315907003000,132.150.8.82,
Regjeringskontorene,Liv Signe Navarsete,38603,605656,1139581839000,132.150.8.242,
Regjeringskontorene,Liv Signe Navarsete,38603,605660,1139582087000,132.150.8.242,
Regjeringskontorene,Liv Signe Navarsete,38603,605661,1139582125000,132.150.8.242,/* Eksterne lenker */
Stortinget,Rolf Reikvam,38876,4719271,1228243908000,85.88.64.35,
Stortinget,Rolf Reikvam,38876,4719274,1228243928000,85.88.64.35,
Regjeringskontorene,Regjeringsadvokaten,38925,559418,1137754397000,132.150.88.104,
Regjeringskontorene,Leif Frode Onarheim,39164,5271044,1237383854000,132.150.226.76,
Regjeringskontorene,Mal:NewYorkfylker,39421,1152713,1156241624000,132.150.226.53,opprydning etter roting i maler
Stortinget,Ansgar Gabrielsen,39546,5514679,1242320727000,85.88.64.35,
Stortinget,Ansgar Gabrielsen,39546,5514685,1242320805000,85.88.64.35,
Regjeringskontorene,Gjedde,39785,1239288,1158836574000,132.150.8.242,
Regjeringskontorene,Gjedde,39785,1239298,1158836677000,132.150.8.242,
Regjeringskontorene,Herodot,40216,9392085,1316855140000,132.150.226.76,/* Trivia */
Regjeringskontorene,AC/DC,40369,1153335,1156256064000,132.150.8.242,/* Medlemmer */
Regjeringskontorene,Norges samferdselsminister,40647,6166444,1256287746000,132.150.8.242,
Regjeringskontorene,Norges samferdselsminister,40647,6166457,1256287893000,132.150.8.242,
Regjeringskontorene,Norges samferdselsminister,40647,6166459,1256287926000,132.150.8.242,
Regjeringskontorene,Torild Skogsholm,40651,410073,1130495563000,132.150.8.242,
Regjeringskontorene,Torild Skogsholm,40651,410076,1130495787000,132.150.8.242,
Regjeringskontorene,Oljefat,41325,4533326,1224834206000,132.150.8.242,
Regjeringskontorene,Oljefat,41325,4533331,1224834269000,132.150.8.242,
Regjeringskontorene,Oljefat,41325,4533338,1224834330000,132.150.8.242,
Regjeringskontorene,Arne Haugestad,41372,4384935,1222336771000,132.150.226.76,
Regjeringskontorene,Verdensmesterskapet i friidrett,42237,9652543,1321045509000,132.150.8.82,/* Arrangementer */
Regjeringskontorene,Vestbanestasjonen,43336,4962239,1232106653000,132.150.8.242,/* Utbygging av tomten */
Regjeringskontorene,Bentley,44854,3723816,1210080410000,132.150.8.242,
Regjeringskontorene,Norad,45279,1438695,1163511596000,132.150.226.76,
Regjeringskontorene,Norad,45279,2793644,1191580518000,132.150.226.76,
Regjeringskontorene,Norad,45279,2793648,1191580572000,132.150.226.76,
Regjeringskontorene,Norad,45279,8470784,1299502047000,132.150.226.76,/* Liste over Norads direktører */
Regjeringskontorene,Umberto Eco,46440,1012040,1151570536000,132.150.92.62,/* Bakgrunn */
Regjeringskontorene,Skøyen,46715,304695,1123757862000,132.150.241.1,
Regjeringskontorene,Skøyen,46715,339629,1125926734000,132.150.241.1,
Regjeringskontorene,Skøyen,46715,371755,1127999718000,132.150.241.1,
Stortinget,Universitas (avis),47547,4181254,1218626617000,85.88.64.35,
Stortinget,Universitas (avis),47547,4181258,1218626648000,85.88.64.35,
Regjeringskontorene,Hest,48326,982121,1150592764000,132.150.226.76,/* Fullblods */
Regjeringskontorene,Carl Bildt,48803,2113905,1176967924000,132.150.226.53,
Regjeringskontorene,Løv-Ham Fotball,50016,5269390,1237361933000,132.150.8.242,/* Adeccoligaen */
Regjeringskontorene,Mal:Odds Ballklubb spillerstall,50731,4092395,1216989064000,132.150.8.242,
Regjeringskontorene,Mal:Odds Ballklubb spillerstall,50731,4247247,1219904707000,132.150.8.242,
Regjeringskontorene,Mal:Odds Ballklubb spillerstall,50731,4247738,1219914904000,132.150.8.242,
Regjeringskontorene,Mal:Odds Ballklubb spillerstall,50731,4248675,1219924966000,132.150.8.242,
Regjeringskontorene,Mal:Odds Ballklubb spillerstall,50731,4249401,1219934537000,132.150.8.242,
Regjeringskontorene,Mal:Odds Ballklubb spillerstall,50731,4844093,1230029411000,132.150.8.242,
Regjeringskontorene,Mal:Odds Ballklubb spillerstall,50731,4844248,1230030468000,132.150.8.242,
Regjeringskontorene,Mal:Odds Ballklubb spillerstall,50731,4844256,1230030533000,132.150.8.242,
Regjeringskontorene,Mal:Odds Ballklubb spillerstall,50731,4920248,1231229846000,132.150.8.242,
Regjeringskontorene,Mal:Odds Ballklubb spillerstall,50731,5039433,1233133558000,132.150.8.242,
Regjeringskontorene,Mal:Odds Ballklubb spillerstall,50731,5039435,1233133574000,132.150.8.242,
Regjeringskontorene,Mal:Odds Ballklubb spillerstall,50731,5513003,1242284767000,132.150.8.242,
Regjeringskontorene,Mal:Odds Ballklubb spillerstall,50731,6678384,1265873904000,132.150.9.210,
Regjeringskontorene,Mal:Odds Ballklubb spillerstall,50731,6698456,1266223597000,132.150.9.210,
Regjeringskontorene,Mal:Odds Ballklubb spillerstall,50731,7044180,1272620108000,132.150.9.210,
Regjeringskontorene,Mal:Odds Ballklubb spillerstall,50731,7072629,1273047664000,132.150.9.210,
Regjeringskontorene,Mal:Odds Ballklubb spillerstall,50731,7611479,1283414699000,132.150.9.210,
Regjeringskontorene,Mal:Odds Ballklubb spillerstall,50731,8332022,1297066696000,132.150.9.210,
Regjeringskontorene,Mal:Odds Ballklubb spillerstall,50731,8351203,1297427959000,132.150.9.210,
Regjeringskontorene,Mal:Odds Ballklubb spillerstall,50731,8597280,1301662095000,132.150.9.210,
Regjeringskontorene,Mal:Odds Ballklubb spillerstall,50731,9223078,1313651404000,132.150.9.210,
Regjeringskontorene,Mal:Odds Ballklubb spillerstall,50731,9946749,1326186657000,132.150.8.83,
Regjeringskontorene,Mal:Odds Ballklubb spillerstall,50731,9946758,1326186803000,132.150.8.83,
Regjeringskontorene,Mal:Odds Ballklubb spillerstall,50731,11090238,1346395492000,132.150.8.82,
Regjeringskontorene,Jan Egeland,51690,7002073,1271767060000,132.150.226.76,
Regjeringskontorene,Jan Egeland,51690,7002154,1271768180000,132.150.226.76,
Regjeringskontorene,Jan Egeland,51690,7002158,1271768269000,132.150.226.76,/* Bakgrunn og utdannelse */
Regjeringskontorene,Jan Egeland,51690,7002223,1271769361000,132.150.226.76,/* Bakgrunn og utdannelse */
Regjeringskontorene,Jan Egeland,51690,7002226,1271769378000,132.150.226.76,/* Bakgrunn og utdannelse */
Regjeringskontorene,Jan Egeland,51690,7002266,1271769843000,132.150.226.76,/* Bakgrunn og utdannelse */
Regjeringskontorene,Jan Egeland,51690,7024646,1272223650000,132.150.226.76,/* Karriere */
Regjeringskontorene,Jan Egeland,51690,7120330,1273933253000,132.150.226.76,
Regjeringskontorene,Rammstein,52217,386438,1129031485000,132.150.8.242,/* Diskografi */
Regjeringskontorene,Rammstein,52217,386439,1129031714000,132.150.8.242,/* Historikk */
Regjeringskontorene,Uendelig,52482,3857746,1212481666000,132.150.8.242,
Regjeringskontorene,Matthew Arnold,53285,171957,1117018350000,132.150.8.242,
Regjeringskontorene,Pyton (tegneserie),53449,8528522,1300366362000,132.150.9.210,
Regjeringskontorene,Kornmo,53490,172750,1117118793000,132.150.226.67,
Regjeringskontorene,Kornmo,53490,172751,1117118867000,132.150.226.67,
Regjeringskontorene,Kornmo,53490,172753,1117119086000,132.150.226.67,
Regjeringskontorene,Antonín Dvořák,53586,1405702,1162823329000,132.150.226.76,
Regjeringskontorene,Kategori:Norske ministre,54280,2113884,1176967608000,132.150.226.53,
Regjeringskontorene,Urskog–Hølandsbanen,54904,178847,1117711858000,132.150.8.242,Urskog-Hølandsbanen
Regjeringskontorene,Urskog–Hølandsbanen,54904,178848,1117711922000,132.150.8.242,Urskog-Hølandsbanen
Regjeringskontorene,Urskog–Hølandsbanen,54904,178850,1117711954000,132.150.8.242,Urskog-Hølandsbanen
Regjeringskontorene,Urskog–Hølandsbanen,54904,178851,1117712271000,132.150.8.242,Urskog-Hølandsbanen
Regjeringskontorene,Urskog–Hølandsbanen,54904,178912,1117712315000,132.150.8.242,Urskog-Hølandsbanen
Regjeringskontorene,Alex Valencia,55339,4092391,1216988988000,132.150.8.242,
Regjeringskontorene,Squash (sport),55580,364177,1127389095000,132.150.8.242,/* Utbredelse */
Regjeringskontorene,Squash (sport),55580,364180,1127389189000,132.150.8.242,/* Eksterne lenker: */
Regjeringskontorene,Kirsten Dunst,56324,182853,1118221462000,132.150.221.20,
Regjeringskontorene,Statens naturoppsyn,56415,2421684,1183468233000,132.150.92.62,"Talte over antall lokalkontorer under SNO på dirnat.no, og det er 44, ikke 36 som det sto i artikkelen."
Regjeringskontorene,Sokna,56713,2241987,1179475141000,132.150.8.242,
Regjeringskontorene,Jan Eliasson,57877,2113904,1176967894000,132.150.226.53,
Regjeringskontorene,Sportsklubben Haugar,58006,11338555,1351857620000,132.150.8.82,http://www.vg.no/sport/fotball/norsk/artikkel.php?artid=519110
Regjeringskontorene,Arbeids- og velferdsetaten,58376,1282382,1159778151000,132.150.226.53,/* Eksterne lenker */
Regjeringskontorene,Diego Velázquez,58474,12816989,1386659516000,132.150.226.76,Innocent -> Innocens
Stortinget,Torbjørn Røe Isaksen,58708,10280647,1333026269000,85.88.64.196,
Stortinget,Torbjørn Røe Isaksen,58708,10280649,1333026306000,85.88.64.196,
Regjeringskontorene,Lilleakerbanen,59000,13153412,1400221299000,132.150.226.76,Komma
Regjeringskontorene,Tollvesenet,59714,9045286,1309943372000,132.150.9.210,
Regjeringskontorene,Trygdeetaten,59716,1282391,1159778235000,132.150.226.53,/* Eksterne lenker */
Regjeringskontorene,"Barne-, ungdoms- og familieetaten",59723,9405368,1317115536000,132.150.88.51,
Regjeringskontorene,Digitalarkivet,60243,196847,1119777067000,132.150.240.82,
Stortinget,Diskusjon:Erna Solberg,60464,4772199,1229345736000,85.88.64.35,/* Mer informasjon */
Regjeringskontorene,Embedsmann,60770,4043505,1216041472000,132.150.8.242,/* I Norge */
Regjeringskontorene,Embedsmann,60770,4043693,1216042779000,132.150.8.242,Fjerner revisjon 4043505 av [[Bruker:132.150.8.242|132.150.8.242]] ([[Brukerdiskusjon:132.150.8.242|Diskusjon]] | [[Spesial:Contributions/132.150.8.242|bidrag]])
Stortinget,Gunnar Kopperud,61029,11418497,1353679970000,85.88.64.196,Fjernet kommafeil
Regjeringskontorene,Hålogaland,61220,11852279,1362570034000,132.150.8.82,
Regjeringskontorene,Inger Johanne Apenes,62796,2043481,1175601621000,132.150.226.53,
Regjeringskontorene,Larkollen,63755,3857806,1212482236000,132.150.8.242,/* Geografi */
Regjeringskontorene,Larkollen,63755,3857822,1212482397000,132.150.8.242,/* Geografi */
Regjeringskontorene,Larkollen,63755,3857896,1212483052000,132.150.8.242,/* Kjente Larkollinger/folk som bor i Larkollen */
Regjeringskontorene,Larkollen,63755,3857901,1212483134000,132.150.8.242,/* Kjente Larkollinger/folk som bor i Larkollen */
Regjeringskontorene,Larkollen,63755,3858477,1212490853000,132.150.8.242,
Regjeringskontorene,Willi August Kesting,64152,270763,1121497444000,132.150.240.82,
Regjeringskontorene,Willi August Kesting,64152,270764,1121497490000,132.150.240.82,
Regjeringskontorene,Willi August Kesting,64152,270791,1121504916000,132.150.240.82,
Regjeringskontorene,Nils Peter Bernhard Hjelmberg,64157,270790,1121504804000,132.150.240.82,
Regjeringskontorene,Nils Peter Bernhard Hjelmberg,64157,270795,1121505014000,132.150.240.82,
Regjeringskontorene,Tormod Hermansen,65069,3659823,1208778787000,132.150.8.242,
Regjeringskontorene,Vegår,65424,4441690,1223300504000,132.150.8.242,/* Fiske */
Regjeringskontorene,Kappgang,67474,4215601,1219303478000,132.150.8.242,
Regjeringskontorene,Robin Cook,68132,2113896,1176967760000,132.150.226.53,
Regjeringskontorene,Opplysningsvesenets fond,70185,7136238,1274178191000,132.150.89.35,omdisponert siden og lagt til ytterligere info
Regjeringskontorene,"EM på skøyter, allround for herrer",71072,552166,1137494897000,132.150.226.76,
Regjeringskontorene,Bier,71242,12767951,1384434169000,132.150.226.76,Korrektur (ovenfor -> overfor)
Regjeringskontorene,Bier,71242,12767955,1384434322000,132.150.226.76,Korrektur
Regjeringskontorene,Bier,71242,12767957,1384434420000,132.150.226.76,Korrektur
Regjeringskontorene,Karen-Christine Friele,71551,5430389,1240563968000,132.150.8.242,/* Priser og utmerkelser */
Stortinget,Nasjonale prøver,71813,9825249,1324040327000,85.88.64.196,
Regjeringskontorene,Eidanger kirke,71882,12917608,1390374893000,132.150.226.76,Navn i infoboks
Regjeringskontorene,Sirius Svaart,73673,10764187,1340176799000,132.150.8.82,/* Familie og venner */
Regjeringskontorene,Sirius Svaart,73673,10764201,1340177009000,132.150.8.82,/* Skyldig uten rettssak */
Regjeringskontorene,Sirius Svaart,73673,10764258,1340178646000,132.150.8.82,/* Rømning og frifinnelse */
Regjeringskontorene,Oslo kammerorkester,74088,522411,1136449701000,132.150.226.76,
Regjeringskontorene,Liste over stjernebilder,75337,12829386,1387276700000,132.150.226.76,Lenkerettelser
Stortinget,Romedal,75489,8846049,1306397817000,85.88.64.195,/* Romedøler */
Regjeringskontorene,Sosialdemokrati,75681,8544707,1300692030000,132.150.9.210,
Stortinget,Stortingets justiskomité,76333,9757811,1322740747000,85.88.64.196,
Regjeringskontorene,Menneskerase,77153,4664452,1227204243000,132.150.226.76,"rettet bitteliten, men irriterende skrivefeil"
Regjeringskontorene,Trygve Slagsvold Vedum,77437,11380168,1352834386000,132.150.8.82,
Regjeringskontorene,Ola Olstad,78330,362654,1127272735000,132.150.226.67,
Stortinget,Robert Eriksson,79009,4209506,1219173158000,85.88.64.35,
Stortinget,Ulf Leirstein,79020,9757804,1322740652000,85.88.64.196,
Stortinget,Ulf Leirstein,79020,9757847,1322741430000,85.88.64.196,
Stortinget,Jon Jæger Gåsvatn,79023,10342377,1334231986000,85.88.64.195,
Regjeringskontorene,Jens Stoltenbergs andre regjering,79532,6003618,1252936508000,132.150.8.242,/* Næringsdepartementet */
Regjeringskontorene,Anne-Grete Strøm-Erichsen,79991,8900845,1307383266000,132.150.9.210,/* Politisk arbeid */
Regjeringskontorene,Johanitterordenen,80251,7275587,1276591663000,132.150.9.210,
Regjeringskontorene,Lavendel Bruun,81848,688090,1142433341000,132.150.226.53,
Regjeringskontorene,Søren Jaabæk,82843,792469,1145361055000,132.150.226.76,
Regjeringskontorene,Søren Jaabæk,82843,792471,1145361133000,132.150.226.76,
Regjeringskontorene,"NOU 2006: 2, Gjønnes-utvalget",82860,856849,1147329106000,132.150.8.242,
Regjeringskontorene,Fjording,83755,982130,1150592970000,132.150.226.76,
Regjeringskontorene,Kategori:Svenske ministre,84482,2113882,1176967598000,132.150.226.53,
Regjeringskontorene,Kategori:Danske ministre,84485,2113889,1176967644000,132.150.226.53,
Regjeringskontorene,Terje Riis-Johansen,84665,8332626,1297076157000,132.150.9.210,/* Referanser */
Regjeringskontorene,Terje Riis-Johansen,84665,8332632,1297076234000,132.150.9.210,
Stortinget,Dagfinn Sundsbø,84907,11736984,1360244273000,85.88.64.196,
Regjeringskontorene,Patsy Cline,86422,13255219,1404738546000,132.150.226.76,Lett språkvask
Regjeringskontorene,Árni Gautur Arason,88662,4247252,1219904844000,132.150.8.242,
Regjeringskontorene,Árni Gautur Arason,88662,4247254,1219904910000,132.150.8.242,
Regjeringskontorene,Árni Gautur Arason,88662,4247255,1219904960000,132.150.8.242,
Stortinget,Klanen,88671,6086803,1254746445000,85.88.66.68,
Regjeringskontorene,Brukerdiskusjon:Marius,89247,3695098,1209481838000,132.150.8.242,
Regjeringskontorene,Brukerdiskusjon:Marius,89247,3695101,1209481929000,132.150.8.242,
Regjeringskontorene,Peter Nicolai Arbo,89365,13198100,1401948669000,132.150.226.76,Fjernet feilplassert komma
Regjeringskontorene,"Liste over kjente palisadekirker, stolpekirker og stavkirker",90740,13121369,1398840404000,132.150.226.76,/* Aust-Agder */ Vegusdal-lenke
Regjeringskontorene,New public management,90828,1691437,1168938607000,132.150.8.242,
Regjeringskontorene,Ruhrokkupasjonen,91232,3476722,1205496320000,132.150.226.76,
Regjeringskontorene,Ruhrokkupasjonen,91232,3476724,1205496362000,132.150.226.76,
Regjeringskontorene,Primstav,91369,12360505,1367836280000,132.150.8.82,
Regjeringskontorene,Primstav,91369,12360507,1367836338000,132.150.8.82,
Regjeringskontorene,Primstav,91369,12360508,1367836499000,132.150.8.82,
Regjeringskontorene,Fernando de Ornelas,91491,4252924,1220012187000,132.150.8.242,
Regjeringskontorene,Fernando de Ornelas,91491,5744150,1247132626000,132.150.8.242,
Regjeringskontorene,Anders Sandvig,91640,12905385,1389945684000,132.150.226.76,Billedbredde justert
Regjeringskontorene,Somen Tchoyi,91788,1724233,1169656674000,132.150.8.242,
Regjeringskontorene,Somen Tchoyi,91788,1724235,1169656691000,132.150.8.242,
Regjeringskontorene,Diskusjon:Rasisme,91809,434793,1132066468000,132.150.8.242,Nynorsk versjon
Regjeringskontorene,Bård Vegar Solhjell,92346,4986328,1232537570000,132.150.8.242,Oppdatert med lenke til blogg og rettet lenke til regjeringen.no
Regjeringskontorene,Bård Vegar Solhjell,92346,11843981,1362381491000,132.150.8.82,/* Eksterne lenker */
Regjeringskontorene,Vernet bedrift,92607,1328294,1161004369000,132.150.226.53,
Regjeringskontorene,Polsk riksdag,92791,732808,1143714939000,132.150.241.1,fjernet usaklig kommentar
Regjeringskontorene,Lervig Aktiebryggeri,93077,436896,1132219316000,132.150.8.242,
Regjeringskontorene,Lervig Aktiebryggeri,93077,448355,1133178836000,132.150.8.242,
Regjeringskontorene,Bernhard Dunker,95067,1767482,1170349048000,132.150.8.242,
Regjeringskontorene,Anders Nordberg,97436,9923794,1325759113000,132.150.8.82,
Regjeringskontorene,Morten Knutsen,98016,4251947,1219994443000,132.150.8.242,
Regjeringskontorene,Magnus Lekven,98032,11090240,1346395523000,132.150.8.82,
Regjeringskontorene,Bundesnachrichtendienst,99109,1152693,1156241245000,132.150.226.53,- dobbeltkat.
Regjeringskontorene,Bistandsaktuelt,99358,1846039,1171984194000,132.150.226.76,
Regjeringskontorene,Bistandsaktuelt,99358,1846043,1171984230000,132.150.226.76,
Regjeringskontorene,Bistandsaktuelt,99358,1846282,1171987245000,132.150.226.76,
Regjeringskontorene,Bistandsaktuelt,99358,7393211,1279093773000,132.150.226.76,
Regjeringskontorene,Bistandsaktuelt,99358,7393226,1279093995000,132.150.226.76,
Regjeringskontorene,Bistandsaktuelt,99358,8763685,1305111109000,132.150.226.76,
Regjeringskontorene,Bistandsaktuelt,99358,8763692,1305111257000,132.150.226.76,
Regjeringskontorene,Frifond,100098,12432148,1369739167000,132.150.8.82,
Regjeringskontorene,Ingeniør,102325,7026478,1272271978000,132.150.9.210,
Regjeringskontorene,Arezzo (provins),102535,9308239,1315206785000,132.150.8.82,
Regjeringskontorene,Kristiansund Ballklubb,103890,11161021,1347870886000,132.150.8.82,
Regjeringskontorene,Knud Knudsens plass (Oslo),103945,13147207,1399977983000,132.150.226.76,Oppdatering + tillegg
Regjeringskontorene,Knud Knudsens plass (Oslo),103945,13147209,1399978005000,132.150.226.76,Korr.
Regjeringskontorene,Odd Aspeli,104005,11242797,1349778665000,132.150.8.82,
Regjeringskontorene,Juristforeningen (Universitetet i Oslo),104071,1763040,1170270757000,132.150.8.242,
Regjeringskontorene,Otto Jespersen,104410,2018741,1175153706000,132.150.8.242,/* Ungdomstida */
Regjeringskontorene,Kanossagang,105081,12966297,1392273892000,132.150.226.76,Tuscana -> Toscana
Regjeringskontorene,Vulcano,106320,10878086,1342093700000,132.150.8.82,
Regjeringskontorene,Michelle Bachelet,106596,3187407,1199973153000,132.150.226.76,Rettet stavemåten på Concertación
Regjeringskontorene,Dreadnought,107014,12981196,1392902015000,132.150.8.6,/* I kamp */
Regjeringskontorene,Dreadnought,107014,12981198,1392902139000,132.150.8.6,/* Plassering av kanonene */
Regjeringskontorene,Cabaret Intime,107642,7245292,1276069427000,132.150.9.210,/* Cabaret Intimes forestillinger */
Regjeringskontorene,Durban,108699,8166950,1294155568000,132.150.9.210,
Regjeringskontorene,Lokale lister og felleslister,108926,6968337,1271142621000,132.150.9.210,/* Kommuner med mange representanter fra lokale liste */
Regjeringskontorene,Lokale lister og felleslister,108926,8741892,1304669939000,132.150.9.210,/* Kommuner med mange representanter fra lokale liste */
Regjeringskontorene,Svein Gjedrem,110648,9045297,1309943743000,132.150.9.210,
Regjeringskontorene,Svein Gjedrem,110648,9045309,1309944069000,132.150.9.210,
Regjeringskontorene,Svein Gjedrem,110648,9045328,1309944514000,132.150.9.210,
Regjeringskontorene,Svein Gjedrem,110648,9045330,1309944533000,132.150.9.210,
Regjeringskontorene,Chargé d'affaires,111136,9289260,1314930684000,132.150.226.76,
Regjeringskontorene,George Marshall,114412,2113871,1176967468000,132.150.226.53,
Regjeringskontorene,Viswanathan Anand,115075,9571867,1320147503000,132.150.8.82,
Regjeringskontorene,Lyngør,116639,2471297,1184307287000,132.150.226.53,
Regjeringskontorene,Landsrådet for Norges barne- og ungdomsorganisasjoner,116881,12360149,1367819519000,132.150.8.82,
Regjeringskontorene,Kategori:Britiske ministre,117107,2113890,1176967645000,132.150.226.53,
Regjeringskontorene,Gaute Heivoll,117166,9549896,1319718727000,132.150.8.82,/* Bibliografi */
Regjeringskontorene,Jørgen Sandemose,117215,10203698,1331558276000,132.150.8.82,
Regjeringskontorene,Pinscher,117818,619268,1140164719000,132.150.244.4,
Regjeringskontorene,Pinscher,117818,619281,1140165085000,132.150.244.4,
Regjeringskontorene,Halsnøy,118336,9785955,1323253869000,132.150.8.82,
Regjeringskontorene,Diskusjon:Ronny Johnsen,119141,10078930,1328798304000,132.150.8.82,
Regjeringskontorene,Gro Dannevig,119607,12376713,1368454409000,132.150.8.82,
Regjeringskontorene,Morten Wetland,121682,13038633,1395307514000,132.150.8.6,"Oppdatert - artikkelen viste at Wetland fortsatt er FN-ambassadør, men han gikk til First House i 2012."
Regjeringskontorene,Det internasjonale krigsforbrytertribunalet for det tidligere Jugoslavia,121902,3588650,1207661371000,132.150.226.76,
Regjeringskontorene,Drammensveien (Oslo),122485,13086598,1397117468000,132.150.226.76,/* Fra Solli til Skillebekk */ 54 og 56 er to blokker hver
Regjeringskontorene,Holmsbu,123521,661299,1141643218000,132.150.8.242,
Regjeringskontorene,Holmsbu,123521,832907,1146562195000,132.150.8.242,
Regjeringskontorene,Holmsbu,123521,832910,1146562217000,132.150.8.242,
